timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-22T17:04:40,codecarbon,da85b1b0-2cad-46c9-889d-a69dd771a393,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2151.939664875157,0.00069868961091,3.246789964952649e-07,5.283164583333332,0.2166571180555556,3.0,0.0024849682633171,0.0001160772853906,0.0014132584496261,0.0040143039983339,0.0,Spain,ESP,catalonia,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.1,3.2.7,8,Apple M1,1,Apple M1,2.188,41.4231,8.0,machine,19.895544090056287,0,81.22711069418386,3.2533780038915925,N,1.0,0.0
2026-05-22T17:40:37,codecarbon,c5876c66-505f-4b90-8afc-5448b8175add,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2152.9904257077724,0.0006885407160407,3.198066781065034e-07,5.2706243055555575,0.1477597222222222,3.0,0.0024763172874891,7.899923575403777e-05,0.0014006772488953,0.0039559937721385,0.0,Spain,ESP,catalonia,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.1,3.2.7,8,Apple M1,1,Apple M1,2.188,41.4231,8.0,machine,19.938227016885556,0,79.21153846153847,3.3763274860203154,N,1.0,0.0
2026-05-22T18:16:32,codecarbon,39c1b9b9-6221-4834-8b5e-2ad22615303b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2153.01770004211,0.0006867581309257358,3.1897467954504223e-07,5.235355555555556,0.15201458333333331,3.0,0.0024623568938714983,8.137763295127271e-05,0.0014020174463213575,0.00394575197314413,0.0,Spain,ESP,catalonia,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.1,3.2.7,8,Apple M1,1,Apple M1,2.188,41.4231,8.0,machine,20.092498827941867,0,79.93291139240506,3.30562984647183,N,1.0,0.0
